Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_name,Route_link
APSRTC - 2692,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:45,01:40,07h 55m,555.0,3,3.5,Kurnool to Vijayawada,https://www.redbus.in/bus-tickets/kurnool-to-vijayawada
APSRTC - 9568,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,03:30,09h 00m,555.0,3,3.5,Kurnool to Vijayawada,https://www.redbus.in/bus-tickets/kurnool-to-vijayawada
APSRTC - 2854,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,04:00,09h 00m,555.0,1,3.5,Kurnool to Vijayawada,https://www.redbus.in/bus-tickets/kurnool-to-vijayawada
APSRTC - 3958,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,05:15,09h 15m,555.0,3,3.6,Kurnool to Vijayawada,https://www.redbus.in/bus-tickets/kurnool-to-vijayawada
APSRTC - 6377,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:15,05:00,08h 45m,555.0,2,4.0,Kurnool to Vijayawada,https://www.redbus.in/bus-tickets/kurnool-to-vijayawada
APSRTC - 3964,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:45,06:00,09h 15m,555.0,3,3.0,Kurnool to Vijayawada,https://www.redbus.in/bus-tickets/kurnool-to-vijayawada
APSRTC - 6503,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,05:15,08h 15m,555.0,3,3.4,Kurnool to Vijayawada,https://www.redbus.in/bus-tickets/kurnool-to-vijayawada
APSRTC - 6269,INDRA(A.C. Seater),21:15,04:45,07h 30m,671.0,3,3.6,Kurnool to Vijayawada,https://www.redbus.in/bus-tickets/kurnool-to-vijayawada
APSRTC - 6904,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,06:30,09h 00m,555.0,2,1.9,Kurnool to Vijayawada,https://www.redbus.in/bus-tickets/kurnool-to-vijayawada
APSRTC - 3815,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,06:00,08h 30m,555.0,2,3.3,Kurnool to Vijayawada,https://www.redbus.in/bus-tickets/kurnool-to-vijayawada
APSRTC - 51069,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,06:00,08h 15m,555.0,2,4.2,Kurnool to Vijayawada,https://www.redbus.in/bus-tickets/kurnool-to-vijayawada
APSRTC - 6628,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,06:00,08h 00m,555.0,3,3.8,Kurnool to Vijayawada,https://www.redbus.in/bus-tickets/kurnool-to-vijayawada
APSRTC - 6277,NIGHT RIDER (SEATER CUM SLEEPER),22:15,05:45,07h 30m,756.0,2,3.8,Kurnool to Vijayawada,https://www.redbus.in/bus-tickets/kurnool-to-vijayawada
Svkdt travels,A/C Sleeper (2+1),22:30,06:45,08h 15m,820.0,2,4.6,Kurnool to Vijayawada,https://www.redbus.in/bus-tickets/kurnool-to-vijayawada
SUDHAKAR TRAVELS,A/C Sleeper (2+1),23:30,06:45,07h 15m,900.0,1,4.2,Kurnool to Vijayawada,https://www.redbus.in/bus-tickets/kurnool-to-vijayawada
Meena tours and travels,A/C Sleeper (2+1),23:30,06:30,07h 00m,1000.0,1,4.3,Kurnool to Vijayawada,https://www.redbus.in/bus-tickets/kurnool-to-vijayawada
SOLLIGI TRAVELS,A/C Sleeper (2+1),22:45,06:55,08h 10m,900.0,8,4.0,Kurnool to Vijayawada,https://www.redbus.in/bus-tickets/kurnool-to-vijayawada
PRL BUS,A/C Seater / Sleeper (2+1),16:10,23:25,07h 15m,600.0,3,4.2,Kurnool to Vijayawada,https://www.redbus.in/bus-tickets/kurnool-to-vijayawada
APSRTC - 36431,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:15,23:30,04h 15m,302.0,3,3.9,Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla
APSRTC - 4409,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,00:15,04h 15m,302.0,3,4.4,Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla
APSRTC - 5878,INDRA(A.C. Seater),21:15,02:25,05h 10m,404.0,3,3.2,Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla
APSRTC - 4407,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,03:35,04h 35m,313.0,3,3.7,Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla
APSRTC - 4419,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:45,04:00,04h 15m,302.0,3,3.6,Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla
TGSRTC - 9717,Deluxe (Non AC Seater 2+2),17:45,21:45,04h 00m,265.0,3,2.9,Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla
Dosti Tours and Travels,A/C Sleeper (2+1),22:00,03:15,05h 15m,719.0,2,4.9,Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla
IVR Tours and Travels,Non A/C Seater / Sleeper (2+1),21:55,02:45,04h 50m,500.0,2,4.5,Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla
Dosti Tours and Travels,A/C Sleeper (2+1),22:00,03:15,05h 15m,749.0,2,4.9,Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla
Dosti Tours and Travels,A/C Seater / Sleeper (2+1),22:00,03:15,05h 15m,600.0,2,4.9,Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla
Dosti Tours and Travels,NON A/C Sleeper (2+1),22:00,03:15,05h 15m,699.0,1,4.9,Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla
Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),21:30,03:00,05h 30m,5000.0,2,3.0,Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla
IVR Tours and Travels,Non A/C Seater / Sleeper (2+1),21:30,02:45,05h 15m,549.0,2,2.8,Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla
SHANU TRAVELS,Non A/C Seater / Sleeper (2+1),21:50,04:05,06h 15m,499.0,1,2.1,Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla
Harikrishna Travels,Non A/C Seater / Sleeper (2+1),23:00,03:00,04h 00m,750.0,3,2.8,Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla
GKT TRAVELS,A/C Seater/Sleeper (2+1),21:00,04:40,07h 40m,474.0,1,4.0,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore
VEGA BUS,A/C Seater / Sleeper (2+1),21:00,04:10,07h 10m,551.0,1,4.2,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore
Sri Vinayaka Travels,A/C Seater / Sleeper (2+1),22:00,05:30,07h 30m,499.0,1,4.2,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore
AdSiri SmartBus,VE A/C Sleeper (2+1),21:30,05:05,07h 35m,675.0,7,4.5,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore
GreenLine Travels And Holidays,A/C Sleeper (2+1),21:00,05:15,08h 15m,900.0,1,4.0,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore
GreenLine Travels And Holidays,Non A/C Seater / Sleeper (2+1),21:50,06:30,08h 40m,530.0,5,4.4,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore
Intercity travels,Bharat Benz A/C Sleeper (2+1),22:30,06:00,07h 30m,799.0,1,4.6,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore
Go Tour Travels and Holidays,A/C Sleeper (2+1),21:00,05:30,08h 30m,629.0,4,4.4,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore
Kaveri Travels,VE A/C Sleeper (2+1),23:59,06:00,06h 01m,809.0,6,4.4,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore
AKHILA TRAVELS,A/C Semi Sleeper / Sleeper (2+1),21:30,05:30,08h 00m,649.0,1,4.3,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore
APSRTC - 52921,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:10,22:50,06h 40m,430.0,2,4.2,Tadipatri to Bangalore,https://www.redbus.in/bus-tickets/tadipatri-to-bangalore
APSRTC - 6960,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,03:05,05h 20m,430.0,2,4.0,Tadipatri to Bangalore,https://www.redbus.in/bus-tickets/tadipatri-to-bangalore
APSRTC - 6703,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,03:35,05h 20m,430.0,1,3.8,Tadipatri to Bangalore,https://www.redbus.in/bus-tickets/tadipatri-to-bangalore
APSRTC - 6962,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45,03:50,05h 05m,430.0,1,3.8,Tadipatri to Bangalore,https://www.redbus.in/bus-tickets/tadipatri-to-bangalore
APSRTC - 6457,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:05,04:06,05h 01m,430.0,1,2.0,Tadipatri to Bangalore,https://www.redbus.in/bus-tickets/tadipatri-to-bangalore
APSRTC - 6986,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:15,04:20,05h 05m,430.0,1,3.9,Tadipatri to Bangalore,https://www.redbus.in/bus-tickets/tadipatri-to-bangalore
APSRTC - 51500,INDRA(A.C. Seater),23:35,03:55,04h 20m,543.0,1,3.1,Tadipatri to Bangalore,https://www.redbus.in/bus-tickets/tadipatri-to-bangalore
OVR Travels,Non A/C Seater / Sleeper (2+1),22:30,05:30,07h 00m,800.0,1,4.2,Tadipatri to Bangalore,https://www.redbus.in/bus-tickets/tadipatri-to-bangalore
BHAIRAVA TOURS AND TRAVELS,Non A/C Seater / Sleeper (2+1),22:30,05:45,07h 15m,600.0,3,3.5,Tadipatri to Bangalore,https://www.redbus.in/bus-tickets/tadipatri-to-bangalore
APSRTC - 3271,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:30,23:15,06h 45m,373.0,3,3.7,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada
APSRTC - 2717,INDRA(A.C. Seater),17:00,23:30,06h 30m,451.0,3,3.0,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada
APSRTC - 2887,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:15,23:55,06h 40m,370.0,3,2.5,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada
APSRTC - 24421,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:30,23:20,05h 50m,373.0,3,3.7,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada
APSRTC - 2673,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:00,00:15,06h 15m,373.0,3,3.7,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada
APSRTC - 2621,INDRA(A.C. Seater),18:15,00:30,06h 15m,447.0,3,3.1,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada
APSRTC - 2711,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,00:45,06h 15m,373.0,3,3.7,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada
APSRTC - 2723,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,01:00,06h 00m,373.0,3,3.3,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada
APSRTC - 2677,NIGHT RIDER (SEATER CUM SLEEPER),19:00,00:40,05h 40m,509.0,3,3.0,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada
APSRTC - 2687,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,01:15,05h 45m,370.0,3,3.7,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada
APSRTC - 4227,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,01:45,06h 15m,373.0,3,4.3,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada
APSRTC - 2875,STAR LINER(NON-AC SLEEPER 2+1),19:45,01:00,05h 15m,483.0,2,3.7,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada
APSRTC - 42621,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,02:00,06h 00m,373.0,3,3.7,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada
APSRTC - 48983,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",20:30,02:45,06h 15m,355.0,2,3.7,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada
APSRTC - 3831,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,02:50,05h 50m,373.0,3,2.6,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada
TGSRTC - 2335,Super Luxury (Non AC Seater 2+2 Push Back),21:00,02:30,05h 30m,373.0,2,3.6,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada
Shyamoli Paribahan Pvt Ltd,"2+1, Ashok Leyland STILE Sleeper, AC",15:10,22:00,06h 50m,719.0,1,4.3,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada
Vikram Travels,A/C Sleeper (2+1),19:40,00:50,05h 10m,909.0,2,4.1,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada
Mythri Tours And Travels,A/C Sleeper (2+1),19:50,01:45,05h 55m,759.0,3,4.6,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada
Sri Krishna Travels,A/C Sleeper (2+1),16:20,22:00,05h 40m,650.0,8,1.8,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada
APSRTC - 2201,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:30,22:45,06h 15m,355.0,3,3.7,Visakhapatnam to Amalapuram,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram
APSRTC - 2542,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:00,23:15,06h 15m,355.0,3,4.4,Visakhapatnam to Amalapuram,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram
APSRTC - 2215,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:30,23:45,06h 15m,355.0,3,4.5,Visakhapatnam to Amalapuram,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram
APSRTC - 2834,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:15,00:15,06h 00m,355.0,3,3.4,Visakhapatnam to Amalapuram,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram
APSRTC - 2579,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:40,01:55,06h 15m,355.0,3,2.9,Visakhapatnam to Amalapuram,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram
APSRTC - 2581,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:15,02:00,05h 45m,355.0,3,3.7,Visakhapatnam to Amalapuram,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram
APSRTC - 2543,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:10,03:25,06h 15m,355.0,3,3.8,Visakhapatnam to Amalapuram,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram
APSRTC - 24280,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:40,03:30,05h 50m,355.0,3,3.7,Visakhapatnam to Amalapuram,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram
APSRTC - 2533,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,04:15,06h 15m,355.0,3,3.7,Visakhapatnam to Amalapuram,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram
APSRTC - 2408,INDRA(A.C. Seater),22:15,03:45,05h 30m,430.0,3,4.1,Visakhapatnam to Amalapuram,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram
APSRTC - 3321,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45,04:45,06h 00m,355.0,3,3.6,Visakhapatnam to Amalapuram,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram
APSRTC - 8309,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",22:45,04:30,05h 45m,340.0,1,3.7,Visakhapatnam to Amalapuram,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram
APSRTC - 24282,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,04:55,05h 55m,386.0,3,1.8,Visakhapatnam to Amalapuram,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram
APSRTC - 2525,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,05:15,06h 15m,355.0,2,4.3,Visakhapatnam to Amalapuram,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram
APSRTC - 3415,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30,05:30,06h 00m,386.0,2,4.4,Visakhapatnam to Amalapuram,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram
Morning Star Travels,A/C Sleeper (2+1),21:10,04:55,07h 45m,600.0,2,3.6,Visakhapatnam to Amalapuram,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram
Sai RK Travels,Non A/C Seater / Sleeper (2+1),22:40,03:30,04h 50m,555.0,2,3.6,Visakhapatnam to Amalapuram,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram
Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),22:40,03:30,04h 50m,5000.0,4,3.2,Visakhapatnam to Amalapuram,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram
Gaganasri Travels,Non A/C Seater / Sleeper (2+1),21:55,04:10,06h 15m,5000.0,1,,Visakhapatnam to Amalapuram,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram
APSRTC - 5808,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,03:15,08h 45m,483.0,3,3.8,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram
APSRTC - 5960,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:10,04:30,09h 20m,483.0,3,4.7,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram
APSRTC - 5827,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:15,02:20,07h 05m,503.0,2,3.0,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram
APSRTC - 48590,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:40,05:30,09h 50m,572.0,2,3.9,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram
APSRTC - 5880,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,04:30,08h 30m,483.0,2,4.2,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram
APSRTC - 5964,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,04:00,08h 00m,451.0,3,4.2,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram
APSRTC - 48038,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:10,04:30,08h 20m,483.0,3,3.3,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram
APSRTC - 5886,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:15,05:00,08h 45m,483.0,3,3.7,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram
APSRTC - 9214,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,04:30,08h 00m,483.0,3,4.3,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram
APSRTC - 5810,STAR LINER(NON-AC SLEEPER 2+1),20:30,05:00,08h 30m,651.0,1,4.3,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram
APSRTC - 5898,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,05:25,08h 55m,483.0,1,4.3,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram
APSRTC - 9952,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,05:00,08h 30m,483.0,3,4.0,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram
APSRTC - 5882,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:45,05:00,08h 15m,503.0,3,4.3,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram
APSRTC - 5884,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,05:25,08h 25m,483.0,3,3.7,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram
APSRTC - 5878,INDRA(A.C. Seater),21:15,05:30,08h 15m,585.0,3,3.9,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram
Giridhar Tours and Travels,Non A/C Seater / Sleeper (2+1),22:00,05:30,07h 30m,640.0,2,4.4,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram
Dosti Tours and Travels,A/C Sleeper (2+1),22:00,04:55,06h 55m,719.0,2,3.9,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram
Royal Voyage Travels (RVT),A/C Seater / Sleeper (2+1),21:45,04:50,07h 05m,600.0,1,4.2,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram
Giridhar Tours and Travels,A/C Sleeper (2+1),22:00,05:30,07h 30m,890.0,2,4.0,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram
IVR Tours and Travels,Non A/C Seater / Sleeper (2+1),21:55,05:00,07h 05m,500.0,2,4.5,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram
TGSRTC - 1962,Super Luxury (Non AC Seater 2+2 Push Back),15:15,22:15,07h 00m,380.0,2,3.1,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala
TGSRTC - 1711,Super Luxury (Non AC Seater 2+2 Push Back),15:20,21:50,06h 30m,380.0,2,3.5,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala
TGSRTC - 2085,Super Luxury (Non AC Seater 2+2 Push Back),15:30,21:45,06h 15m,380.0,3,2.9,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala
TGSRTC - 2474,Super Luxury (Non AC Seater 2+2 Push Back),16:30,22:40,06h 10m,380.0,2,4.0,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala
TGSRTC - 1453,Super Luxury (Non AC Seater 2+2 Push Back),17:30,23:40,06h 10m,380.0,2,2.4,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala
TGSRTC - 9681,Lahari A/C sleeper,17:30,00:30,07h 00m,559.0,7,3.7,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala
TGSRTC - 8261,RAJDHANI (A.C. Semi Sleeper),17:45,23:30,05h 45m,403.0,1,4.2,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala
TGSRTC - 1740,Super Luxury (Non AC Seater 2+2 Push Back),19:15,02:10,06h 55m,380.0,2,3.7,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala
